[goal3834] Numba PIP baseline start
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.049621s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.049625s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.049618s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.049612s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.049620s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.049609s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.049610s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 52/55 elapsed=0.049623s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 53/55 elapsed=0.049618s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.049603s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.049625s count=269
[goal3838] lsi_county512_soil512 RTDL/OptiX route start
[goal3838] overlay_county512_soil512 Numba baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 1/55 elapsed=0.591080s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 2/55 elapsed=0.070259s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 3/55 elapsed=0.071376s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 4/55 elapsed=0.071874s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 5/55 elapsed=0.072098s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 6/55 elapsed=0.070825s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 7/55 elapsed=0.071353s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 8/55 elapsed=0.075429s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 9/55 elapsed=0.071526s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 10/55 elapsed=0.071419s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 11/55 elapsed=0.070300s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 12/55 elapsed=0.072126s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 13/55 elapsed=0.070403s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 14/55 elapsed=0.070205s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 15/55 elapsed=0.072136s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 16/55 elapsed=0.071493s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 17/55 elapsed=0.070967s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 18/55 elapsed=0.069880s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 19/55 elapsed=0.070681s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 20/55 elapsed=0.072241s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 21/55 elapsed=0.072054s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 22/55 elapsed=0.073348s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 23/55 elapsed=0.070793s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 24/55 elapsed=0.074156s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 25/55 elapsed=0.071156s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 26/55 elapsed=0.070375s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 27/55 elapsed=0.069924s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 28/55 elapsed=0.071906s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 29/55 elapsed=0.070720s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 30/55 elapsed=0.071402s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 31/55 elapsed=0.072051s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 32/55 elapsed=0.070574s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 33/55 elapsed=0.070178s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 34/55 elapsed=0.072116s count=174
