[goal3834] Numba PIP baseline start
[goal3310] single repeat 6/12 0.188619 ms
[goal3310] single repeat 7/12 0.189103 ms
[goal3310] single repeat 8/12 0.182867 ms
[goal3310] single repeat 9/12 0.181451 ms
[goal3310] single repeat 10/12 0.183508 ms
[goal3310] single repeat 11/12 0.181913 ms
[goal3310] single repeat 12/12 0.195771 ms
[goal3310] batch 1 executor prepared effective_streams=1
[goal3310] batch 1 warmup 1/3
[goal3310] batch 1 warmup 2/3
[goal3310] batch 1 warmup 3/3
[goal3310] batch 1 repeat 1/8 total=0.183336 ms per=0.183336 ms
[goal3310] batch 1 repeat 2/8 total=0.179708 ms per=0.179708 ms
[goal3310] batch 1 repeat 3/8 total=0.174887 ms per=0.174887 ms
[goal3310] batch 1 repeat 4/8 total=0.173770 ms per=0.173770 ms
[goal3310] batch 1 repeat 5/8 total=0.176162 ms per=0.176162 ms
[goal3310] batch 1 repeat 6/8 total=0.178538 ms per=0.178538 ms
[goal3310] batch 1 repeat 7/8 total=0.173911 ms per=0.173911 ms
[goal3310] batch 1 repeat 8/8 total=0.173107 ms per=0.173107 ms
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/3
[goal3310] batch 100 warmup 2/3
[goal3310] batch 100 warmup 3/3
[goal3310] batch 100 repeat 1/8 total=14.549457 ms per=0.145495 ms
[goal3310] batch 100 repeat 2/8 total=14.521092 ms per=0.145211 ms
[goal3310] batch 100 repeat 3/8 total=14.525823 ms per=0.145258 ms
[goal3310] batch 100 repeat 4/8 total=14.535010 ms per=0.145350 ms
[goal3310] batch 100 repeat 5/8 total=14.540754 ms per=0.145408 ms
[goal3310] batch 100 repeat 6/8 total=14.546432 ms per=0.145464 ms
[goal3310] batch 100 repeat 7/8 total=14.558747 ms per=0.145587 ms
[goal3310] batch 100 repeat 8/8 total=14.532179 ms per=0.145322 ms
