[goal3834] Numba PIP baseline start
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/3
[goal3310] batch 100 warmup 2/3
[goal3310] batch 100 warmup 3/3
[goal3310] batch 100 repeat 1/8 total=14.538012 ms per=0.145380 ms
[goal3310] batch 100 repeat 2/8 total=14.523447 ms per=0.145234 ms
[goal3310] batch 100 repeat 3/8 total=14.620848 ms per=0.146208 ms
[goal3310] batch 100 repeat 4/8 total=14.548212 ms per=0.145482 ms
[goal3310] batch 100 repeat 5/8 total=14.545321 ms per=0.145453 ms
[goal3310] batch 100 repeat 6/8 total=14.531337 ms per=0.145313 ms
[goal3310] batch 100 repeat 7/8 total=14.559180 ms per=0.145592 ms
[goal3310] batch 100 repeat 8/8 total=14.519848 ms per=0.145198 ms
