[goal3834] Numba PIP baseline start
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 37/55 elapsed=0.023115s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 38/55 elapsed=0.023131s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 39/55 elapsed=0.023108s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 40/55 elapsed=0.023098s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 41/55 elapsed=0.023101s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 42/55 elapsed=0.023134s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 43/55 elapsed=0.023134s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 44/55 elapsed=0.023141s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.023142s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.023103s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.023099s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.023097s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.023097s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.023096s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.023120s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 52/55 elapsed=0.023100s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 53/55 elapsed=0.023100s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.023098s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.023124s count=269
[goal3838] lsi_county512_soil512 RTDL/OptiX route start
[goal3838] overlay_county512_soil512 Numba baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 1/55 elapsed=0.566344s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 2/55 elapsed=0.039535s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 3/55 elapsed=0.039651s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 4/55 elapsed=0.039704s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 5/55 elapsed=0.039845s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 6/55 elapsed=0.039789s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 7/55 elapsed=0.039511s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 8/55 elapsed=0.039453s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 9/55 elapsed=0.039540s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 10/55 elapsed=0.039506s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 11/55 elapsed=0.039479s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 12/55 elapsed=0.039496s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 13/55 elapsed=0.039571s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 14/55 elapsed=0.040274s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 15/55 elapsed=0.039606s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 16/55 elapsed=0.039445s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 17/55 elapsed=0.040139s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 18/55 elapsed=0.039563s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 19/55 elapsed=0.039749s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 20/55 elapsed=0.039453s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 21/55 elapsed=0.039485s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 22/55 elapsed=0.039538s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 23/55 elapsed=0.039450s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 24/55 elapsed=0.039985s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 25/55 elapsed=0.039840s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 26/55 elapsed=0.039690s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 27/55 elapsed=0.039479s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 28/55 elapsed=0.042031s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 29/55 elapsed=0.039454s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 30/55 elapsed=0.041484s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 31/55 elapsed=0.040265s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 32/55 elapsed=0.039732s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 33/55 elapsed=0.039713s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 34/55 elapsed=0.039930s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 35/55 elapsed=0.039463s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 36/55 elapsed=0.039451s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 37/55 elapsed=0.040054s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 38/55 elapsed=0.039591s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 39/55 elapsed=0.039640s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 40/55 elapsed=0.039659s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 41/55 elapsed=0.039485s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 42/55 elapsed=0.039460s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 43/55 elapsed=0.039452s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 44/55 elapsed=0.039649s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.039446s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.039952s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.039644s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.041747s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.039484s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.039484s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.039481s count=174
